row,paper_id,title,has_defense,defense_name,channel,consequence,defense_intervention_point,track,validated_against,is_extension_of,confidence,notes
969,245d4d3631a31289e11fed0f0e0b0f63b853e2e8,MEMO: Memory-Augmented Model Context Optimization for Robust Multi-Turn Multi-Agent LLM Games,Y,MEMO (Memory-augmented MOdel context optimization),multi-agent,reasoning-corruption,reasoning,ML/AI,incidental,,high,Self-play retention+exploration framework stabilizing multi-agent LLM game performance.
971,f77c949f1b9101854b62aabf0da5ae887df18b8b,Verlog: Context-lite Multi-turn Reinforcement Learning framework for Long-Horizon LLM Agents,N,,,,,ML/AI,,,,"Verlog - title only, abstract and all other fields null; insufficient data to extract."
972,eba07d3742ba4bb126ccf59e06cf3d1988cbfd8c,Mitigating Scaffolding Collapse in Socratic Tutors via Representation Alignment,Y,SPRA (Scaffold-Preserving Representation Alignment),direct-input,reasoning-corruption,reasoning,ML/AI,adversarial,,high,"Representation-alignment defense vs formal red-teaming 'scaffolding collapse' attacks (Direct Answer Request, Fake Mastery, Emotional Pressure, Role Shift, etc.) on Socratic tutors."
974,fc215eaf1d8b273ad4cae5e4b160d9af722140e1,An Evaluation of Data Leakage Risks in Tool-Using LLM Agents in Realistic Scenarios,N,,,,,Security,,,,"Data-leakage-risk evaluation paper (SG/KR AI Safety Institutes); explicitly non-adversarial evaluation, no defense proposed."
976,4c75b2840ab60724b9a7a7a6d7ab91464271cd5f,Prompt-Activation Duality: Improving Activation Steering via Attention-Level Interventions,Y,GCAD (Gated Cropped Attention-Delta steering),direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,high,Attention-level activation steering fixing 'KV-cache contamination' in multi-turn persona steering.
978,44e2dfb31ee6c47d0f756795830c7e7e64f46a0c,PAACE: A Plan-Aware Automated Agent Context Engineering Framework,Y,PAACE (Plan-Aware Automated Context Engineering),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,Next-k-task relevance modeling + plan-aware compression for agent context; addresses 'context rot'.
979,65c2112eecfbd99ccaac315fdf624ca9c0579b2f,CheckRLM: Effective Knowledge–Thought Coherence Checking in Retrieval-Augmented Reasoning,Y,CheckRLM,RAG,silent-corruption,reasoning,ML/AI,incidental,,high,In-process RAG-based factual-error checking/correction for reasoning chains; addresses error accumulation.
980,428e867f59ed171a0f7dad5cf2e034fee793a167,Regime-Aware Peer Specialization for Robust RAG under Heterogeneous Knowledge Conflicts,Y,RAPS-DA (Regime-Aware Peer Specialization),RAG,silent-corruption,reasoning,ML/AI,both,,high,"Regime-specific distillation incl. explicit 'Resistance' regime for adversarial/knowingly-incorrect context, plus Grounding/Arbitration regimes for reliable/mixed (incidental) context."
981,adb39e1a63cf38589a23ec01a6dfb35d2e421f0c,AtlasVA: Self-Evolving Visual Skill Memory for Teacher-Free VLM Agents,Y,AtlasVA (self-evolving visual skill memory),cross-modal,reasoning-corruption,none,ML/AI,incidental,,high,Teacher-free visual memory (heatmaps/exemplars/skills) for VLM agents; addresses modality mismatch/spatial blindness.
983,adfa867f286dddcb20b4e989f32d6209ec3559a5,Trust or Abstain? A Self-Aware RAG Approach,Y,SABER (Self-Aware Belief Estimator for RAG),RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Reliability belief estimation for PK/CK arbitration + abstention; non-adversarial.
984,bd685d88d79a24126e21957625006d39e6e492c4,"Bridging Modalities, Spanning Time: Structured Memory for Ultra-Long Agentic Video Reasoning",Y,MAGIC-Video (multimodal memory graph + narrative chain),cross-modal,reasoning-corruption,reasoning,ML/AI,incidental,,high,Cross-modal + cross-time structured memory for ultra-long video reasoning.
986,a27a5b3c01117bacb4868a964c679a01eb8c5db9,Lightweight LLM Agent Memory with Small Language Models,Y,LightMem,memory,reasoning-corruption,none,ML/AI,incidental,,high,SLM-driven lightweight tiered memory system; addresses retrieval instability vs LLM-call latency trade-off.
987,290e74d22cb4cc7750f746a523e73a7b16e5dfc0,Learning When to Attend: Conditional Memory Access for Long-Context LLMs,Y,L2A (Learning To Attend),direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,high,Conditional token-wise global-attention routing extending effective context length.
988,1c8b199b9868dc1275c7a275aff2e2fe3858925d,Research and Analysis on the Mechanism of Suppressing Large Model Hallucination Based on Modular RAG Architecture,N,,,,,ML/AI,,,,"Modular RAG hallucination-suppression analysis paper; DI-RAG/RF-RAG/FC-RAG are existing RAG design categories analyzed, not a genuinely new proposed technique; technical_summary null."
989,bddff0e7853344b7f8e2bccc7e9145630b6e8b3e,Enhancing Web Agents with a Hierarchical Memory Tree,Y,HMT (Hierarchical Memory Tree),memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,Three-level Intent/Stage/Action memory decoupling logic from execution for web agents; addresses workflow mismatch.
990,d926c21fb1aa15d19dd1dba8a944c76948e41581,ERA: Evidence-based Reliability Alignment for Honest Retrieval-Augmented Generation,Y,ERA (Evidence-based Reliability Alignment),RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Dirichlet evidence distributions + Dempster-Shafer conflict quantification for RAG abstention.
991,54fc75b6dbc48dcda85c73a7a2e4c9d7ef037399,A-RAG: Scaling Agentic Retrieval-Augmented Generation via Hierarchical Retrieval Interfaces,Y,A-RAG (hierarchical retrieval interfaces),RAG,reasoning-corruption,none,ML/AI,incidental,,high,Agentic RAG exposing keyword/semantic/chunk-read tools; addresses RAG paradigms not leveraging model reasoning.
992,928c9465abc254954d3360af4a3bc73e407d7e35,CoCoA: Confidence and Context-Aware Adaptive Decoding for Resolving Knowledge Conflicts in Large Language Models,Y,CoCoA (Confidence- and Context-Aware Adaptive Decoding),direct-input,silent-corruption,reasoning,ML/AI,incidental,AdaCAD,high,Token-level Renyi-divergence-based conflict resolution decoding.
994,60c9fbcba72112937aba067ead90727f43108634,KScope: A Framework for Characterizing the Knowledge Status of Language Models,Y,KScope-guided Constrained Context Summarization,direct-input,silent-corruption,none,ML/AI,incidental,,medium,Primary contribution is diagnostic knowledge-status framework; also proposes feature-informed constrained summarization + credibility signaling as downstream mitigation.
995,cbd822d674f38c2da8ec4a979772d288b9ad0756,"Generate, Discriminate, Evolve: Enhancing Context Faithfulness via Fine-Grained Sentence-Level Self-Evolution",Y,"GenDiE (Generate, Discriminate, Evolve)",RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Sentence-level self-evolving generative+discriminative training for context faithfulness.
996,02be8b42d438f9e4c851157029b9d0de886c60b6,Reflective Planning: Vision-Language Models for Multi-Stage Long-Horizon Robotic Manipulation,Y,ReflectVLM (test-time reflection framework),cross-modal,reasoning-corruption,reasoning,ML/AI,incidental,,medium,"Diffusion-based dynamics model + reflection for robotic manipulation planning; domain is physical/robotics, tangential to context poisoning but fits long-horizon reasoning degradation pattern."
997,2149a5de36bd8d1fb9241a571632d77514b6cc2c,UniKnow: A Unified Framework for Reliable Language Model Behavior across Parametric and External Knowledge,Y,UniKnow / LM-UniKnow,direct-input,silent-corruption,none,ML/AI,incidental,,high,Balanced-scenario training for reliable PK/EK arbitration across conflict/distraction/absence conditions.
998,2058a5f0e4ade9cfc5383c3aade29f9c5efbdd48,ReMEmbR: Building and Reasoning Over Long-Horizon Spatio-Temporal Memory for Robot Navigation,Y,ReMEmbR (Retrieval-augmented Memory for Embodied Robots),memory,reasoning-corruption,none,ML/AI,incidental,,high,Memory building + querying phases for long-horizon robot navigation VQA.
999,915539c51252649cf7d09e25dea3af199235ebed,Adaptive Contrastive Decoding in Retrieval-Augmented Generation for Handling Noisy Contexts,Y,ACD (Adaptive Contrastive Decoding),RAG,silent-corruption,reasoning,ML/AI,incidental,CAD/MICD,high,Entropy-based adaptive contrastive-decoding weight for noisy RAG contexts.
1000,dc256e179d4e8eff48879a40ddc414b15b0b2300,RAT: Retrieval Augmented Thoughts Elicit Context-Aware Reasoning in Long-Horizon Generation,Y,RAT (Retrieval Augmented Thoughts),RAG,reasoning-corruption,reasoning,ML/AI,incidental,,high,Iterative per-step retrieval-based CoT revision reducing hallucination.
1001,1ab76168a8fc29887ce54f21d518f528fc7d2ba2,Who's Who: Large Language Models Meet Knowledge Conflicts in Practice,N,,,,,ML/AI,,,,"WhoQA - benchmark/behavioral-analysis paper for knowledge conflicts, recommendation only, no implemented mitigation technique."
1002,33888b7650d97a21dda39d9c6cefbacb5334dbe0,Unraveling Cross-Modality Knowledge Conflicts in Large Vision-Language Models,Y,Dynamic Contrastive Decoding (DCD) for cross-modality knowledge conflict,cross-modal,silent-corruption,none,ML/AI,incidental,,high,Confidence-based logit suppression for cross-modal (vision/language) parametric knowledge conflict in LVLMs.
1003,ab8e6df5001dbb9b48445220099425aff536b3e8,Knowledge Conflicts for LLMs: A Survey,N,,,,,ML/AI,,,,"Knowledge Conflicts for LLMs - survey paper, no new defense proposed."
1004,a71236be6eaa57af7207288bb1153f067144e02a,Merging Generated and Retrieved Knowledge for Open-Domain QA,Y,COMBO (Compatibility-Oriented knowledge Merging),RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Discriminator-matched fusion of LLM-generated and retrieved passages for open-domain QA.
1006,986fc8d841425a81947838425ea292685ef8325a,Multi-Route Search and Adaptive Fusion for Power QA with Small Language Model Guidance,Y,UNNAMED: Multi-Route Search and Adaptive Fusion (Power QA SLM-guided RAG),RAG,silent-corruption,none,ML/AI,incidental,,medium,Terminology-standardized indexing + SLM-guided adaptive fusion for power-domain RAG; technical_summary null.
1007,eeb8cc61135f5d3032da26888d7a2882b6704765,Exploring Knowledge Conflicts for Faithful LLM Reasoning: Benchmark and Method,Y,XoT (explanation-based thinking framework),RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Two-stage candidate-enumeration-then-selection framework for cross-source (text vs KG) conflict; explicitly non-adversarial though flagged as security-relevant.
1008,f0b199b7b9939cfd3d8bd69149d5bed7af40e0d2,Parameters vs. Context: Fine-Grained Control of Knowledge Reliance in Language Models,Y,CK-PLUG (Controllable Knowledge Plug-in),RAG,silent-corruption,reasoning,ML/AI,incidental,,high,Confidence-Gain-based token-level fusion of parametric/contextual distributions.
1009,8ba7f2d66ab1cb40af28d1889ffa21f298fa0c52,"Just Testing, Move Along: Evasion of LLM-based System Log Interpretation by Prompt Injection",Y,UNNAMED: Explanation-based secondary detection signal for log-injection evasion,tool-output,goal-hijack,none,Security,adversarial,,medium,Primarily an attack paper (PI evasion of LLM-based SOC log interpretation); proposes leveraging model's self-generated explanations as secondary detection signal - preliminary/exploratory remedy.
